Pool proteomics = false

Data type = PHOSPHOPROTEIN
Expected	Expected	Observed
0.0	0.0	3.5005849803259115E-5
0.001256281407035176	0.001256281407035176	2.5687782052569294E-4
0.002512562814070352	0.002512562814070352	3.64596256291265E-4
0.0037688442211055275	0.0037688442211055275	0.0013299913033724918
0.005025125628140704	0.005025125628140704	0.0013414841368657958
0.00628140703517588	0.00628140703517588	0.001380027799173643
0.007537688442211055	0.007537688442211055	0.0015901965329570159
0.008793969849246231	0.008793969849246231	0.0023541886473717397
0.010050251256281407	0.010050251256281407	0.003113379714043938
0.011306532663316583	0.011306532663316583	0.003234578382375689
0.01256281407035176	0.01256281407035176	0.0033218644449232327
0.013819095477386936	0.013819095477386936	0.0033402673005169118
0.01507537688442211	0.01507537688442211	0.003362944777060347
0.016331658291457288	0.016331658291457288	0.003460350709052932
0.017587939698492462	0.017587939698492462	0.0034721878748643444
0.018844221105527637	0.018844221105527637	0.003522513549001765
0.020100502512562814	0.020100502512562814	0.004057791235058672
0.02135678391959799	0.02135678391959799	0.0042322918717484165
0.022613065326633167	0.022613065326633167	0.004349204171547679
0.02386934673366834	0.02386934673366834	0.004764487383564889
0.02512562814070352	0.02512562814070352	0.005134871405992891
0.026381909547738693	0.026381909547738693	0.005484642067104892
0.02763819095477387	0.02763819095477387	0.005547952829091012
0.028894472361809045	0.028894472361809045	0.0057602282296057745
0.03015075376884422	0.03015075376884422	0.005847452647498265
0.031407035175879394	0.031407035175879394	0.006143186170272766
0.032663316582914576	0.032663316582914576	0.00667028535633467
0.03391959798994975	0.03391959798994975	0.0074741550994567255
0.035175879396984924	0.035175879396984924	0.007774653062673861
0.0364321608040201	0.0364321608040201	0.008077298532213641
0.03768844221105527	0.03768844221105527	0.008426611920856582
0.038944723618090454	0.038944723618090454	0.00869644120517206
0.04020100502512563	0.04020100502512563	0.008729416958948912
0.0414572864321608	0.0414572864321608	0.008901281286869425
0.04271356783919598	0.04271356783919598	0.008921668031604692
0.04396984924623116	0.04396984924623116	0.00904145294080856
0.04522613065326633	0.04522613065326633	0.00911228754337364
0.04648241206030151	0.04648241206030151	0.00914924208537252
0.04773869346733668	0.04773869346733668	0.009805459245288084
0.048994974874371856	0.048994974874371856	0.010159179644702226
0.05025125628140704	0.05025125628140704	0.011222174040763394
0.05150753768844221	0.05150753768844221	0.011361484731049623
0.052763819095477386	0.052763819095477386	0.011443634091987696
0.05402010050251256	0.05402010050251256	0.011585960879292005
0.05527638190954774	0.05527638190954774	0.011724211136956464
0.056532663316582916	0.056532663316582916	0.01205890041343593
0.05778894472361809	0.05778894472361809	0.012305906139103623
0.059045226130653265	0.059045226130653265	0.012847014862205602
0.06030150753768844	0.06030150753768844	0.014259401808912033
0.06155778894472362	0.06155778894472362	0.0142855101596076
0.06281407035175879	0.06281407035175879	0.014405837471345053
0.06407035175879397	0.06407035175879397	0.015043230480075992
0.06532663316582915	0.06532663316582915	0.016663814000861057
0.06658291457286432	0.06658291457286432	0.01738637604942801
0.0678391959798995	0.0678391959798995	0.01851418711112131
0.06909547738693467	0.06909547738693467	0.022429965844778625
0.07035175879396985	0.07035175879396985	0.02425401467620202
0.07160804020100503	0.07160804020100503	0.025064745900752496
0.0728643216080402	0.0728643216080402	0.025623899704228025
0.07412060301507538	0.07412060301507538	0.028200232193198276
0.07537688442211055	0.07537688442211055	0.029559213130241555
0.07663316582914573	0.07663316582914573	0.030397601146632317
0.07788944723618091	0.07788944723618091	0.03211613687274508
0.07914572864321608	0.07914572864321608	0.03252477383560883
0.08040201005025126	0.08040201005025126	0.03275191702121085
0.08165829145728644	0.08165829145728644	0.033565922341872244
0.0829145728643216	0.0829145728643216	0.03440674730822288
0.08417085427135679	0.08417085427135679	0.03538888952400387
0.08542713567839195	0.08542713567839195	0.03679160459490194
0.08668341708542714	0.08668341708542714	0.03761646891702376
0.08793969849246232	0.08793969849246232	0.0376939330490012
0.08919597989949749	0.08919597989949749	0.03771761911942686
0.09045226130653267	0.09045226130653267	0.037741489403046745
0.09170854271356783	0.09170854271356783	0.0377795019742103
0.09296482412060302	0.09296482412060302	0.037844108291992605
0.0942211055276382	0.0942211055276382	0.03829245525671721
0.09547738693467336	0.09547738693467336	0.03831276261396724
0.09673366834170855	0.09673366834170855	0.03861525415986047
0.09798994974874371	0.09798994974874371	0.03905711536788536
0.0992462311557789	0.0992462311557789	0.03929481391097834
0.10050251256281408	0.10050251256281408	0.03961676633485794
0.10175879396984924	0.10175879396984924	0.04082886456444739
0.10301507537688442	0.10301507537688442	0.04356330529813054
0.10427135678391959	0.10427135678391959	0.04363171793712995
0.10552763819095477	0.10552763819095477	0.04375371653688769
0.10678391959798995	0.10678391959798995	0.04438151120866159
0.10804020100502512	0.10804020100502512	0.04445982185841676
0.1092964824120603	0.1092964824120603	0.04456492908908863
0.11055276381909548	0.11055276381909548	0.04483223096407982
0.11180904522613065	0.11180904522613065	0.04501459514724349
0.11306532663316583	0.11306532663316583	0.0463715867447617
0.114321608040201	0.114321608040201	0.04640812611481192
0.11557788944723618	0.11557788944723618	0.04662040343740245
0.11683417085427136	0.11683417085427136	0.04734728367656033
0.11809045226130653	0.11809045226130653	0.05099330473653057
0.11934673366834171	0.11934673366834171	0.05155369950781761
0.12060301507537688	0.12060301507537688	0.05433791010591258
0.12185929648241206	0.12185929648241206	0.055532226854069264
0.12311557788944724	0.12311557788944724	0.05571406157084039
0.12437185929648241	0.12437185929648241	0.05700120636237891
0.12562814070351758	0.12562814070351758	0.05767491621445994
0.12688442211055276	0.12688442211055276	0.0579349032132773
0.12814070351758794	0.12814070351758794	0.059190769443761615
0.12939698492462312	0.12939698492462312	0.0597419062502665
0.1306532663316583	0.1306532663316583	0.05984264499282247
0.13190954773869346	0.13190954773869346	0.06124144230733398
0.13316582914572864	0.13316582914572864	0.06197792226172169
0.13442211055276382	0.13442211055276382	0.06363644394784561
0.135678391959799	0.135678391959799	0.06375996531457971
0.13693467336683418	0.13693467336683418	0.06417998867365535
