Pool proteomics = false

Data type = PHOSPHOPROTEIN
Expected	Expected	Observed
0.0	0.0	0.0
3.315649867374005E-4	3.315649867374005E-4	0.0
6.63129973474801E-4	6.63129973474801E-4	0.0
9.946949602122016E-4	9.946949602122016E-4	1.6114455170246345E-7
0.001326259946949602	0.001326259946949602	2.1540008621201423E-7
0.0016578249336870027	0.0016578249336870027	2.425671714600952E-7
0.001989389920424403	0.001989389920424403	3.1663004240733983E-7
0.0023209549071618036	0.0023209549071618036	1.2097057999760352E-6
0.002652519893899204	0.002652519893899204	1.8754390199219122E-6
0.0029840848806366046	0.0029840848806366046	3.1448295827463113E-6
0.0033156498673740055	0.0033156498673740055	4.830585691228961E-6
0.003647214854111406	0.003647214854111406	6.135903004578225E-6
0.003978779840848806	0.003978779840848806	7.470905581160865E-6
0.004310344827586207	0.004310344827586207	8.458230920054289E-6
0.004641909814323607	0.004641909814323607	1.1260134059559588E-5
0.004973474801061008	0.004973474801061008	1.1684528557376339E-5
0.005305039787798408	0.005305039787798408	1.860776502216055E-5
0.005636604774535809	0.005636604774535809	2.00527050664423E-5
0.005968169761273209	0.005968169761273209	2.1989928765231426E-5
0.0062997347480106105	0.0062997347480106105	2.2820147937324515E-5
0.006631299734748011	0.006631299734748011	2.5655630925094834E-5
0.006962864721485411	0.006962864721485411	2.7581264995690802E-5
0.007294429708222812	0.007294429708222812	3.0588271758618104E-5
0.007625994694960212	0.007625994694960212	4.828102262410816E-5
0.007957559681697613	0.007957559681697613	5.046824210498705E-5
0.008289124668435014	0.008289124668435014	6.449328686862696E-5
0.008620689655172414	0.008620689655172414	6.96113376394969E-5
0.008952254641909815	0.008952254641909815	7.208401838415379E-5
0.009283819628647215	0.009283819628647215	7.525281960535867E-5
0.009615384615384616	0.009615384615384616	8.077265452542758E-5
0.009946949602122016	0.009946949602122016	8.733887344591906E-5
0.010278514588859417	0.010278514588859417	9.35093292322442E-5
0.010610079575596816	0.010610079575596816	9.436629177628519E-5
0.010941644562334218	0.010941644562334218	9.817777841254756E-5
0.011273209549071617	0.011273209549071617	1.1138101518967955E-4
0.011604774535809019	0.011604774535809019	1.1580692345369847E-4
0.011936339522546418	0.011936339522546418	1.1775387632293153E-4
0.01226790450928382	0.01226790450928382	1.3868043949794308E-4
0.012599469496021221	0.012599469496021221	1.4755323341038678E-4
