Pool proteomics = false

Data type = PHOSPHOPROTEIN
Expected	Expected	Observed
0.0	0.0	3.832024449767839E-8
0.001256281407035176	0.001256281407035176	3.561242762460739E-6
0.002512562814070352	0.002512562814070352	2.8877389370656108E-5
0.0037688442211055275	0.0037688442211055275	5.543677964105053E-5
0.005025125628140704	0.005025125628140704	5.5738179093442856E-5
0.00628140703517588	0.00628140703517588	1.0373525598428201E-4
0.007537688442211055	0.007537688442211055	1.1455629755087323E-4
0.008793969849246231	0.008793969849246231	2.021504966141798E-4
0.010050251256281407	0.010050251256281407	3.0277900662219556E-4
0.011306532663316583	0.011306532663316583	3.209246926286411E-4
0.01256281407035176	0.01256281407035176	3.2429991036495964E-4
0.013819095477386936	0.013819095477386936	3.362571935306694E-4
0.01507537688442211	0.01507537688442211	3.5571944958000246E-4
0.016331658291457288	0.016331658291457288	4.3360681461628595E-4
0.017587939698492462	0.017587939698492462	6.036371809800646E-4
0.018844221105527637	0.018844221105527637	6.866115723197572E-4
0.020100502512562814	0.020100502512562814	7.339546072139754E-4
0.02135678391959799	0.02135678391959799	8.464438755138473E-4
0.022613065326633167	0.022613065326633167	9.04200739911784E-4
0.02386934673366834	0.02386934673366834	9.68257129686397E-4
0.02512562814070352	0.02512562814070352	0.0010030392833951267
0.026381909547738693	0.026381909547738693	0.0010584808286203573
0.02763819095477387	0.02763819095477387	0.0010929287508230406
0.028894472361809045	0.028894472361809045	0.0011722479240849242
0.03015075376884422	0.03015075376884422	0.0014609303090666983
0.031407035175879394	0.031407035175879394	0.0014915855691292634
0.032663316582914576	0.032663316582914576	0.0015829143412378866
0.03391959798994975	0.03391959798994975	0.0016508265397000882
0.035175879396984924	0.035175879396984924	0.0018528298170287975
0.0364321608040201	0.0364321608040201	0.002091592709185177
0.03768844221105527	0.03768844221105527	0.0021244023271037014
0.038944723618090454	0.038944723618090454	0.0022600398975608136
0.04020100502512563	0.04020100502512563	0.00228825581071944
0.0414572864321608	0.0414572864321608	0.0023461126802610294
0.04271356783919598	0.04271356783919598	0.002373135240461922
0.04396984924623116	0.04396984924623116	0.0025689440230821374
0.04522613065326633	0.04522613065326633	0.0026572505396235953
0.04648241206030151	0.04648241206030151	0.0026644553320959697
0.04773869346733668	0.04773869346733668	0.002710546818677234
0.048994974874371856	0.048994974874371856	0.0028363982362800424
0.05025125628140704	0.05025125628140704	0.0029021511218004083
0.05150753768844221	0.05150753768844221	0.0029988016301139733
0.052763819095477386	0.052763819095477386	0.0030028634086843174
0.05402010050251256	0.05402010050251256	0.0030910337947690266
0.05527638190954774	0.05527638190954774	0.0033115282851441112
0.056532663316582916	0.056532663316582916	0.003387646816027933
0.05778894472361809	0.05778894472361809	0.0034761723711717227
0.059045226130653265	0.059045226130653265	0.003631880466354814
0.06030150753768844	0.06030150753768844	0.003657667509556487
0.06155778894472362	0.06155778894472362	0.003674986593251481
0.06281407035175879	0.06281407035175879	0.00391986678979031
0.06407035175879397	0.06407035175879397	0.003990298239226774
0.06532663316582915	0.06532663316582915	0.004001685247094587
0.06658291457286432	0.06658291457286432	0.004144167597166619
0.0678391959798995	0.0678391959798995	0.0043711348008914136
0.06909547738693467	0.06909547738693467	0.0045831433127947714
0.07035175879396985	0.07035175879396985	0.004631390755714418
0.07160804020100503	0.07160804020100503	0.004767454236210643
0.0728643216080402	0.0728643216080402	0.005223348420914861
0.07412060301507538	0.07412060301507538	0.005476348226720098
0.07537688442211055	0.07537688442211055	0.0055124724058841345
0.07663316582914573	0.07663316582914573	0.005547412505427543
0.07788944723618091	0.07788944723618091	0.005667176819991572
0.07914572864321608	0.07914572864321608	0.005714563074616538
0.08040201005025126	0.08040201005025126	0.005793978708520718
0.08165829145728644	0.08165829145728644	0.005819486491195647
0.0829145728643216	0.0829145728643216	0.005978391240716647
0.08417085427135679	0.08417085427135679	0.00626074495479535
0.08542713567839195	0.08542713567839195	0.006772923736178676
0.08668341708542714	0.08668341708542714	0.006859658428677071
0.08793969849246232	0.08793969849246232	0.007013507874158413
0.08919597989949749	0.08919597989949749	0.007180613143065503
0.09045226130653267	0.09045226130653267	0.0073751523987094034
0.09170854271356783	0.09170854271356783	0.007785358780649461
0.09296482412060302	0.09296482412060302	0.007805851276744195
0.0942211055276382	0.0942211055276382	0.00830791185092337
0.09547738693467336	0.09547738693467336	0.008377768884073598
0.09673366834170855	0.09673366834170855	0.008539610315356065
0.09798994974874371	0.09798994974874371	0.00856290440549874
0.0992462311557789	0.0992462311557789	0.00875379435264951
0.10050251256281408	0.10050251256281408	0.009884669911049082
0.10175879396984924	0.10175879396984924	0.009919618115051944
0.10301507537688442	0.10301507537688442	0.010037528091667164
0.10427135678391959	0.10427135678391959	0.010110324245085543
0.10552763819095477	0.10552763819095477	0.010189972964832678
0.10678391959798995	0.10678391959798995	0.010225643592653079
0.10804020100502512	0.10804020100502512	0.010333327370542994
0.1092964824120603	0.1092964824120603	0.010566929083844767
0.11055276381909548	0.11055276381909548	0.010639829439952352
0.11180904522613065	0.11180904522613065	0.010674448208127452
0.11306532663316583	0.11306532663316583	0.010886457635312909
0.114321608040201	0.114321608040201	0.011049779893959288
0.11557788944723618	0.11557788944723618	0.011244820311019874
0.11683417085427136	0.11683417085427136	0.011481952536172456
0.11809045226130653	0.11809045226130653	0.01160162573215473
0.11934673366834171	0.11934673366834171	0.011896137724249838
0.12060301507537688	0.12060301507537688	0.012644805586131487
