Pool proteomics = false

Data type = PHOSPHOPROTEIN
Expected	Expected	Observed
0.0	0.0	0.0
3.315649867374005E-4	3.315649867374005E-4	0.0
6.63129973474801E-4	6.63129973474801E-4	0.0
9.946949602122016E-4	9.946949602122016E-4	6.026876052735051E-9
0.001326259946949602	0.001326259946949602	3.828368464791611E-8
0.0016578249336870027	0.0016578249336870027	1.6754808046386082E-7
0.001989389920424403	0.001989389920424403	1.8657564696118912E-7
0.0023209549071618036	0.0023209549071618036	1.9910659472079187E-7
0.002652519893899204	0.002652519893899204	2.8825179278923205E-7
0.0029840848806366046	0.0029840848806366046	3.6529681701757966E-7
0.0033156498673740055	0.0033156498673740055	1.2897106755913247E-6
0.003647214854111406	0.003647214854111406	1.5651689699812191E-6
0.003978779840848806	0.003978779840848806	1.595473146043247E-6
0.004310344827586207	0.004310344827586207	1.727497833680655E-6
0.004641909814323607	0.004641909814323607	2.608583596867236E-6
0.004973474801061008	0.004973474801061008	2.674266549635391E-6
0.005305039787798408	0.005305039787798408	2.7638206496237643E-6
0.005636604774535809	0.005636604774535809	2.943359988808325E-6
0.005968169761273209	0.005968169761273209	3.734030334014003E-6
0.0062997347480106105	0.0062997347480106105	4.261350352878786E-6
0.006631299734748011	0.006631299734748011	5.39521164735165E-6
0.006962864721485411	0.006962864721485411	6.221866030468497E-6
0.007294429708222812	0.007294429708222812	6.705690109187756E-6
0.007625994694960212	0.007625994694960212	6.716184685821595E-6
0.007957559681697613	0.007957559681697613	6.8060110476903095E-6
0.008289124668435014	0.008289124668435014	7.401216363783267E-6
0.008620689655172414	0.008620689655172414	8.604317309403148E-6
0.008952254641909815	0.008952254641909815	1.5115559571554915E-5
0.009283819628647215	0.009283819628647215	1.5596429881139326E-5
0.009615384615384616	0.009615384615384616	1.6028641840163666E-5
0.009946949602122016	0.009946949602122016	1.709925691751625E-5
0.010278514588859417	0.010278514588859417	2.588628769184531E-5
0.010610079575596816	0.010610079575596816	2.694641733149262E-5
0.010941644562334218	0.010941644562334218	2.716100098418382E-5
0.011273209549071617	0.011273209549071617	2.940338791026E-5
0.011604774535809019	0.011604774535809019	3.08519480272265E-5
0.011936339522546418	0.011936339522546418	3.3054428657501515E-5
0.01226790450928382	0.01226790450928382	3.448257894893151E-5
0.012599469496021221	0.012599469496021221	3.67303100108363E-5
