Pool proteomics = false

Data type = PHOSPHOPROTEIN
Expected	Expected	Observed
0.0	0.0	0.0
3.295978905735003E-4	3.295978905735003E-4	0.0
6.591957811470006E-4	6.591957811470006E-4	0.0
9.88793671720501E-4	9.88793671720501E-4	0.0
0.0013183915622940012	0.0013183915622940012	0.0
0.0016479894528675016	0.0016479894528675016	0.0
0.001977587343441002	0.001977587343441002	0.0
0.0023071852340145024	0.0023071852340145024	0.0
0.0026367831245880024	0.0026367831245880024	0.0
0.002966381015161503	0.002966381015161503	0.0
0.0032959789057350032	0.0032959789057350032	0.0
0.0036255767963085037	0.0036255767963085037	0.0
0.003955174686882004	0.003955174686882004	0.0
0.0042847725774555045	0.0042847725774555045	0.0
0.004614370468029005	0.004614370468029005	0.0
0.004943968358602505	0.004943968358602505	0.0
0.005273566249176005	0.005273566249176005	0.0
0.005603164139749505	0.005603164139749505	0.0
0.005932762030323006	0.005932762030323006	0.0
0.006262359920896506	0.006262359920896506	0.0
0.0065919578114700065	0.0065919578114700065	0.0
0.006921555702043507	0.006921555702043507	1.34809252649859E-9
0.007251153592617007	0.007251153592617007	3.7842384364618675E-9
0.007580751483190508	0.007580751483190508	4.368121420128546E-9
0.007910349373764008	0.007910349373764008	3.748559218585967E-8
0.008239947264337508	0.008239947264337508	1.5374728690176198E-7
0.008569545154911009	0.008569545154911009	3.699509802945755E-7
0.008899143045484509	0.008899143045484509	5.813574621704731E-7
0.00922874093605801	0.00922874093605801	8.619451252744881E-7
0.00955833882663151	0.00955833882663151	9.056577419119805E-7
0.00988793671720501	0.00988793671720501	1.1533878556679866E-6
0.01021753460777851	0.01021753460777851	1.3917024144216583E-6
0.01054713249835201	0.01054713249835201	1.9463960208529652E-6
0.010876730388925511	0.010876730388925511	2.350215523305721E-6
0.01120632827949901	0.01120632827949901	3.273436427660608E-6
0.011535926170072512	0.011535926170072512	4.80481029185853E-6
0.011865524060646011	0.011865524060646011	5.743037094527488E-6
0.012195121951219513	0.012195121951219513	5.9619544311904725E-6
0.012524719841793012	0.012524719841793012	5.9816355625496436E-6
0.012854317732366513	0.012854317732366513	6.038591113810554E-6
0.013183915622940013	0.013183915622940013	6.053970833308497E-6
0.013513513513513514	0.013513513513513514	6.551860764561795E-6
0.013843111404087014	0.013843111404087014	6.582522677156533E-6
0.014172709294660513	0.014172709294660513	7.742768709073644E-6
0.014502307185234015	0.014502307185234015	1.3454298003479082E-5
0.014831905075807514	0.014831905075807514	1.4939140573534159E-5
0.015161502966381015	0.015161502966381015	1.599543525410141E-5
0.015491100856954515	0.015491100856954515	1.676476198356789E-5
0.015820698747528016	0.015820698747528016	1.6984273402353978E-5
0.016150296638101518	0.016150296638101518	1.7165143353370382E-5
0.016479894528675015	0.016479894528675015	1.7421025327868378E-5
0.016809492419248517	0.016809492419248517	1.8403064791172596E-5
0.017139090309822018	0.017139090309822018	1.969601191232872E-5
0.01746868820039552	0.01746868820039552	2.557233205124909E-5
0.017798286090969017	0.017798286090969017	3.056704933474182E-5
0.01812788398154252	0.01812788398154252	3.160754418051685E-5
0.01845748187211602	0.01845748187211602	3.4511067594333866E-5
0.018787079762689517	0.018787079762689517	3.7284235957946166E-5
